n, m, k, value, time, valid, solution
100, 15, 3, 46702.0010, 1200.3165, 1, 0 1 0 1 2 0 0 0 0 0 1 0 0 2 1 1 1 2 1 2 1 0 2 0 2 0 1 1 1 0 1 0 1 1 0 2 1 0 0 2 2 2 2 0 1 1 0 2 1 0 1 0 2 2 0 2 1 1 0 2 2 2 1 2 2 1 1 0 2 2 1 2 0 1 1 1 0 2 0 1 1 0 0 0 2 1 2 1 2 2 2 1 2 2 0 0 0 2 2 0 
100, 15, 4, 62321.4930, 1200.4502, 1, 0 1 1 2 2 0 1 2 3 1 3 0 3 3 2 1 0 2 2 2 3 0 3 3 0 1 0 3 3 3 1 1 1 0 1 3 1 1 2 2 3 1 2 0 0 0 0 1 3 3 0 0 2 3 1 3 2 3 1 1 3 3 2 1 2 1 2 1 3 0 2 2 3 3 1 0 1 0 2 0 0 2 2 0 0 3 3 0 1 2 3 0 1 1 2 2 2 0 0 0 
100, 20, 3, 70720.9710, 1200.6666, 1, 0 1 1 2 0 2 0 0 0 1 2 2 1 0 2 2 1 2 1 2 1 2 1 2 0 2 0 0 2 2 0 2 0 1 2 0 1 2 1 1 2 1 2 0 1 1 1 1 1 0 1 2 0 1 0 1 2 0 1 0 2 0 2 0 2 0 1 1 2 0 1 2 0 2 1 2 0 1 1 2 0 1 0 0 1 2 2 1 0 2 1 0 2 2 0 1 0 1 0 0 
100, 20, 4, 87590.0120, 1200.5538, 1, 0 1 2 0 0 0 2 1 2 0 2 1 0 0 1 3 1 0 2 2 3 3 1 0 3 2 3 3 3 3 0 1 2 3 0 2 2 3 0 0 3 2 0 1 3 1 3 3 1 0 3 2 3 3 1 1 1 0 3 0 2 2 3 2 1 3 1 1 3 3 0 2 2 2 3 0 1 2 1 1 1 0 1 1 2 1 0 2 0 2 1 1 2 0 2 0 2 0 3 3 
50, 2, 5, 668.1390, 1800.3956, 1, 0 1 2 1 3 2 3 1 4 3 1 4 4 1 4 2 0 3 1 4 2 1 3 0 0 4 1 0 1 3 2 2 2 3 3 2 2 0 1 3 4 1 4 1 2 0 4 0 2 0 
50, 2, 10, 5141.5630, 1800.3212, 1, 0 1 2 0 3 4 5 3 6 3 1 7 1 7 6 5 8 0 8 5 6 7 6 4 9 8 0 7 4 2 7 9 2 8 3 6 1 0 4 3 2 4 1 4 2 9 9 9 2 8 
50, 5, 5, 16633.0630, 1800.1291, 1, 0 0 1 2 0 0 2 3 3 2 0 2 4 2 3 2 4 1 1 0 3 1 1 3 1 2 0 4 4 2 1 1 3 1 4 0 0 4 2 3 4 1 4 3 0 1 4 3 4 3 
50, 5, 10, 41954.6180, 1800.5247, 1, 0 0 1 2 3 4 2 5 4 6 7 6 0 5 4 5 5 1 4 2 4 1 7 8 3 9 9 6 6 3 8 9 3 0 7 3 0 4 7 8 5 2 9 9 1 8 7 6 8 1 
50, 10, 5, 54738.9870, 1800.8405, 1, 0 1 2 3 0 3 3 0 0 1 3 0 4 2 4 4 2 2 1 3 3 4 3 4 2 0 0 2 2 3 1 3 1 4 0 1 2 4 0 4 1 2 0 4 2 1 1 1 3 4 
50, 10, 10, 75006.1340, 1800.2919, 1, 0 1 2 3 0 4 4 0 2 3 5 6 5 7 1 4 7 2 8 0 8 2 3 8 9 9 9 7 8 8 7 5 1 1 5 4 5 4 6 1 6 6 3 3 9 0 9 6 7 2 
50, 20, 5, 102518.9010, 1800.6939, 1, 0 1 2 3 0 2 2 0 3 4 0 0 2 1 0 3 1 4 4 4 2 2 2 1 3 3 3 2 1 4 0 1 0 3 4 0 4 2 3 4 1 1 3 4 0 1 1 2 3 4 
50, 20, 10, 123379.8680, 1800.0115, 1, 0 1 2 0 2 3 3 4 5 6 0 7 2 6 3 5 8 0 7 4 6 0 3 7 9 1 2 3 5 1 8 6 5 7 8 9 9 9 1 8 6 9 1 8 4 5 4 2 7 4 
100, 2, 5, 30.3760, 1800.6414, 1, 0 1 2 2 0 3 3 0 0 2 3 0 4 2 4 4 0 1 3 1 2 4 2 1 0 2 2 4 3 2 4 1 3 0 1 1 3 4 3 1 4 0 0 3 4 4 4 3 3 0 4 3 3 4 2 0 0 1 2 4 1 4 1 2 1 2 3 3 1 4 0 0 0 2 0 2 4 3 0 0 3 1 4 3 3 4 0 2 0 1 2 2 2 1 3 1 1 2 2 4 
100, 5, 5, 6319.8590, 1800.7722, 1, 0 1 1 2 2 3 1 4 1 2 3 4 0 2 4 4 2 4 1 0 0 3 1 2 0 4 3 0 3 4 3 1 1 2 1 0 3 3 0 3 2 0 1 0 2 3 1 4 4 3 2 3 4 1 4 0 3 4 3 0 0 3 0 0 3 0 1 0 4 0 3 2 4 1 4 3 3 0 3 2 2 2 2 1 2 4 1 2 2 1 4 0 4 1 1 1 4 2 2 1 
100, 10, 5, 37312.3000, 1800.0885, 1, 0 0 0 1 0 2 3 1 1 3 4 1 0 4 2 3 3 4 2 3 1 1 3 0 2 3 0 1 4 1 4 0 4 0 2 2 0 3 4 0 4 2 0 3 3 4 3 1 2 4 4 3 1 1 0 4 3 0 1 4 1 2 0 1 4 0 2 0 1 1 1 1 3 2 1 2 4 2 1 3 4 2 4 3 2 3 2 4 3 2 3 3 2 2 2 1 0 4 0 3 
100, 20, 5, 90703.1220, 1800.6650, 1, 0 0 1 2 0 0 1 2 1 0 1 2 3 1 2 3 2 1 1 1 0 4 0 1 3 3 2 4 2 3 0 3 0 3 2 0 1 0 2 2 1 1 3 3 4 0 4 3 4 4 4 3 3 3 1 2 4 0 3 3 4 4 4 4 0 4 3 2 2 2 2 1 1 2 4 4 0 3 4 3 0 3 0 1 0 1 2 3 2 1 0 1 4 3 2 2 4 1 4 0 
